Mine Name,Country,Region,Latitude,Longitude
Deep Mine 42,United States,US & Canada,37.162288,-82.399741
Deep Mine 44 Coal Mine,United States,US & Canada,36.696968,-81.982772
Deer Run Mine,United States,US & Canada,39.145,-89.466389
Deerlick West Mine,United States,US & Canada,33.2725,-87.458056
Deserado Coal Mine,United States,US & Canada,40.17,-108.73
Dolet Hills Lignite Coal Mine,United States,US & Canada,32.011861,-93.605576
Driscoll Hollow Mine,United States,US & Canada,40.703889,-78.693889
Dry Branch Surface Mine,United States,US & Canada,37.498543,-81.860563
Dry Fork Coal Mine,United States,US & Canada,44.65,-105.73
Dugout Canyon Coal Mine,United States,US & Canada,39.700052,-110.612015
Dutch Run Coal Mine,United States,US & Canada,40.69954,-79.286538
Dutton Hill Mine No. 2,United States,US & Canada,33.803056,-87.352222
E O J Strip Mine,United States,US & Canada,40.711111,-76.107778
E4-2 Coal Mine,United States,US & Canada,37.291482,-83.185834
Eagle #3 Coal Mine,United States,US & Canada,37.773611,-81.491389
Eagle Butte Coal Mine,United States,US & Canada,44.367,-105.514
Eagle Hill Strip Mine,United States,US & Canada,40.697222,-76.143889
Eagle Pass Coal Mine,United States,US & Canada,28.8166889,-100.4572962
Eagle River No. 1 Coal Mine,United States,US & Canada,37.6646205,-88.5349122
Eagle Seam Deep Coal Mine,United States,US & Canada,37.710028,-81.749111
Eagle Surface Mine,United States,US & Canada,37.782222,-81.465556
East Mac & Nellie Mine,United States,US & Canada,37.399444,-83.164444
Eckman Surface Coal Mine,United States,US & Canada,37.39,-81.48
Edm No. 1 Mine,United States,US & Canada,37.450455,-81.579053
Edwight Surface Mine,United States,US & Canada,37.858056,-81.529167
El Segundo Coal Mine,United States,US & Canada,35.661613,-107.861627
Elk Creek Mine,United States,US & Canada,37.682504,-81.826425
Elk Creek Surface Mine,United States,US & Canada,37.468611,-82.034167
Ellangowan Stripping Coal Mine,United States,US & Canada,40.814722,-76.176944
Emery Coal Mine,United States,US & Canada,39.32073,-111.122897
Enlow Fork Coal Mine,United States,US & Canada,40.076087,-80.351782
EPB Strip Coal Mine,United States,US & Canada,40.675444,-78.671114
Ewing Fork No. 1 Surface Coal Mine,United States,US & Canada,37.924558,-81.307285
Excel #5 Coal Mine,United States,US & Canada,37.661111,-82.480833
Falkirk Coal Mine,United States,US & Canada,47.469902,-101.074861
Fay Penn #1 Mine,United States,US & Canada,39.961111,-79.634444
Federal Hill Mine,United States,US & Canada,39.188889,-79.9
Fedscreek Surface Mine,United States,US & Canada,37.393611,-82.174167
Ferko Strip Mine,United States,US & Canada,40.109444,-78.831944
Fieg Bros Coal Mine,United States,US & Canada,39.931111,-78.955556
Fisher Coal Mine,United States,US & Canada,41.465476,-77.352489
Five Forks Coal Mine,United States,US & Canada,32.16396,-92.969177
Flat Top Coal Mine,United States,US & Canada,33.696389,-87.203056
Flint Hill Mine,United States,US & Canada,38.1625,-86.9625
Flying Eagle Mine,United States,US & Canada,37.756667,-81.554444
Foidel Creek Mine,United States,US & Canada,40.34611,-107.06056
Foster South Coal Mine,United States,US & Canada,38.166666,-94.6
Four Mile Mine,United States,US & Canada,36.816389,-83.739167
Francisco Underground Coal Mine,United States,US & Canada,38.34,-87.42
Freedom Coal Mine,United States,US & Canada,47.4139,-101.7391
Friendsville Coal Mine,United States,US & Canada,38.41,-87.83
Gateway Eagle Coal Mine,United States,US & Canada,37.842411,-81.630669
Gateway North Coal Mine,United States,US & Canada,38.16587,-89.639645
Gay Branch #1 Mine,United States,US & Canada,37.1775,-82.363333
Gemini Surface Mine,United States,US & Canada,37.4175,-81.296111
Genesis Coal Mine,United States,US & Canada,37.400278,-87.066667
Gentry #3 Coal Mine,United States,US & Canada,39.408333,-111.093889
Gentry Mountain Mine Surface,United States,US & Canada,39.408333,-111.093889
Gentry Mountain No. 4 Coal Mine,United States,US & Canada,39.329689,-110.964607
Gibson North Coal Mine,United States,US & Canada,38.376286,-87.613897
Gibson South Coal Mine,United States,US & Canada,38.306456,-87.698623
Glancy Surface Coal Mine,United States,US & Canada,37.903911,-81.679863
Glen Lyon Operation,United States,US & Canada,41.157222,-76.081389
Golden Eagle Mine,United States,US & Canada,38.018611,-89.454722
Good Spring South Mine,United States,US & Canada,40.599444,-76.996667
Grapevine South Surface Mine,United States,US & Canada,37.565901,-82.08515
Grassy #1 Mine,United States,US & Canada,37.304167,-82.310278
Greenwood Coal Mine,United States,US & Canada,40.808056,-75.954722
Gurdish Coal Mine,United States,US & Canada,40.161667,-80.029167
Hackney Creek Hagy Coal Mine,United States,US & Canada,37.373202,-82.201092
Harmony Coal Mine,United States,US & Canada,40.779167,-78.711389
Harrison County Coal Mine,United States,US & Canada,39.403471,-80.364603
Harvey Coal Mine,United States,US & Canada,39.9609,-80.4039
Hawkeye Coal Mine,United States,US & Canada,38.07415,-89.720629
Hazleton Shaft Coal Mine,United States,US & Canada,40.959722,-75.952778
Hazleton Shaft South Coal Mine,United States,US & Canada,40.925474,-75.966849
Heilwood Coal Mine,United States,US & Canada,40.615,-78.909167
Hernshaw Coal Mine,United States,US & Canada,37.814502,-81.906814
Highsplint Strip Job #26 Mine,United States,US & Canada,36.8075,-83.295278
Highwall Miner #1 Mine,United States,US & Canada,37.263056,-81.485
Highwall Miner #2,United States,US & Canada,37.396389,-82.836111
Highwall Miner No.1,United States,US & Canada,37.840292,-81.906142
Hilsmeyer Coal Mine,United States,US & Canada,38.269444,-87.068611
Holden #22 Surface Coal Mine,United States,US & Canada,37.7,-82.07
Hominy # 2 Surface Mine,United States,US & Canada,38.111111,-80.720278
Hominy #1 Surface Mine,United States,US & Canada,38.173611,-80.722222
Hoover Job Mine,United States,US & Canada,41.008333,-78.323333
Hopedale Coal Mine,United States,US & Canada,40.349865,-80.918369
Horning Deep Mine,United States,US & Canada,39.988611,-78.948056
Horse Creek Eagle Coal Mine,United States,US & Canada,37.891517,-81.301483
Horton Strips Mine,United States,US & Canada,40.924167,-78.2225
Huffman Fk. Mine,United States,US & Canada,37.312778,-82.232222
Hwm # 36 Coal Mine,United States,US & Canada,37.111323,-82.934071
HWM # 73 Coal Mine,United States,US & Canada,36.986667,-82.517778
HWM 58 Coal Mine,United States,US & Canada,33.181667,-86.842222
Hyden Development East #1 Mine,United States,US & Canada,36.963056,-83.316944
Hynoski Bros Shenandoah Strip Mine,United States,US & Canada,40.816389,-76.233889
Insull Ridge Mine,United States,US & Canada,36.731667,-83.504722
Island Creek 1 Mine,United States,US & Canada,37.421111,-82.599444
Itmann Coal Mine,United States,US & Canada,37.575383,-81.416087
Jeffrey HWM Mine,United States,US & Canada,36.935833,-82.713333
Jerry Fork Eagle Coal Mine,United States,US & Canada,38.296714,-80.990225
Jett #2 Stripping Mine,United States,US & Canada,40.122222,-76.234444
JF AML Stabilization and Reclamation Mine,United States,US & Canada,37.763333,-82.821111
Jim Bridger Coal Mine,United States,US & Canada,41.748963,-108.79049
Job #3 Coal Mine,United States,US & Canada,39.542146,-79.04803
Job #49 Coal Mine,United States,US & Canada,37.284442,-82.64817
Job #58 Mine,United States,US & Canada,37.251111,-82.68
Job 5 Coal Mine,United States,US & Canada,37.661483,-82.72129
Joe's Run Coal Mine,United States,US & Canada,37.744928,-86.894387
Joes Run Auger No. 26,United States,US & Canada,37.738333,-86.905556
John Poe Coal Mine,United States,US & Canada,34.578056,-85.7225
Jordan Coal Mine,United States,US & Canada,37.993055,-89.567777
Joshua Coal Mine,United States,US & Canada,35.5,-95.936111
Josie No. 3 Mine,United States,US & Canada,36.918056,-84.101667
JV 16 Coal Mine,United States,US & Canada,37.276111,-81.853056
JV 17 Coal Mine,United States,US & Canada,37.238889,-81.783889
K & A Strips Mine,United States,US & Canada,41.2425,-79.425556
K K Strip Coal Mine,United States,US & Canada,40.714167,-76.1675
K-7 Coal Mine,United States,US & Canada,36.936944,-83.116389
Kasubick #4 Mine,United States,US & Canada,40.866944,-78.388333
Kellar #2 Mine,United States,US & Canada,40.703889,-78.693889
Kellar #3 Mine,United States,US & Canada,39.943333,-79.034167
Kemmerer Coal Mine,United States,US & Canada,41.7669,-110.5952
King #1 Coal Mine,United States,US & Canada,40.975,-78.175
King II Coal Mine,United States,US & Canada,37.247171,-108.131691
King Mountain Mine,United States,US & Canada,36.767778,-84.137778
Kingston No 1 Coal Mine,United States,US & Canada,37.931667,-81.284722
Kingston No. 2 Coal Mine,United States,US & Canada,37.974284,-81.318615
Knob Creek Coal Mine,United States,US & Canada,40.525278,-79.331667
Kocjancic Coal Mine,United States,US & Canada,41.273611,-78.763333
Kosse Coal Mine,United States,US & Canada,31.3038,-96.46265
Kuhn Ridge Coal Mine,United States,US & Canada,38.020432,-80.554721
Kuperavage - Tuscarora Coal Mine,United States,US & Canada,40.746389,-76.080278
Lattimer Division Coal Mine,United States,US & Canada,40.991667,-75.983056
Laurel Branch Surface Mine,United States,US & Canada,37.405833,-82.054167
Laurel Sand And Stone Coal Mine,United States,US & Canada,40.459444,-78.878611
Leer Coal Mine,United States,US & Canada,39.340407,-79.975285
Leer South Coal Mine,United States,US & Canada,39.340035,-79.976191
Lewis Creek Coal Mine,United States,US & Canada,37.410859,-86.978274
Liberty Management #8 Mine,United States,US & Canada,37.341667,-83.170833
Liberty Mine,United States,US & Canada,32.264444,-94.605556
Lila Canyon Coal Mine,United States,US & Canada,39.615848,-110.436869
Little Spring Creek Mine,United States,US & Canada,33.947197,-87.255157
Lively Grove Coal Mine,United States,US & Canada,38.280355,-89.659076
Locust Summit Strip Mine,United States,US & Canada,40.775278,-76.408333
Logan Coal Complex,United States,US & Canada,37.973681,-82.017534
Logan Surface Mine,United States,US & Canada,40.803056,-76.376389
Long Branch Surface Mine,United States,US & Canada,37.068274,-82.145308
Long Fork Surface No.12 Mine,United States,US & Canada,37.428361,-82.242956
Longview Coal Mine,United States,US & Canada,39.121617,-79.969246
Lost Flat Surface Mine,United States,US & Canada,38.148932,-80.46774
Low Gap Surface Mine,United States,US & Canada,37.273889,-81.495556
Lower Mill Coal Mine,United States,US & Canada,37.318056,-82.07
Lower War Eagle Coal Mine,United States,US & Canada,37.734478,-81.726443
Lowry Coal Mine,United States,US & Canada,40.571667,-79.123333
Lowsplint Surface Mine,United States,US & Canada,36.585278,-83.892222
Lynn Branch Coal Mine,United States,US & Canada,37.810788,-81.980971
Lynn Branch No. 2 Coal Mine,United States,US & Canada,37.771729,-81.931004
Mach #1 Coal Mine,United States,US & Canada,37.838678,-88.829533
Madison Coal Mine,United States,US & Canada,40.404865,-78.810134
Magnum #1 Mine,United States,US & Canada,36.859167,-83.170556
Mahanoy City Stripping Mine,United States,US & Canada,40.819444,-76.148611
Mahanoy Site Mine,United States,US & Canada,40.791667,-76.125556
Manchester Complex,United States,US & Canada,37.115556,-83.736667
Maple Eagle No. 1 Coal Mine,United States,US & Canada,38.083118,-81.332813
Maple Springs Coal Mine,United States,US & Canada,40.201839,-78.96034
Marion County Coal Mine,United States,US & Canada,39.61,-80.29
Marshall Coal Mine,United States,US & Canada,32.349722,-94.296944
Marshall County Coal Mine,United States,US & Canada,39.8205,-80.7947
Mast Coal Mine,United States,US & Canada,39.996067,-79.000104
Maxine-Pratt Coal Mine,United States,US & Canada,33.602222,-87.140556
Mayo Operation,United States,US & Canada,41.123889,-79.136111
MC #1 Coal Mine,United States,US & Canada,38.0264,-88.7679
McClure Strip Mine,United States,US & Canada,40.926038,-78.803695
McCollum Mine,United States,US & Canada,33.785,-87.335
Mellon # 5 Coal Mine,United States,US & Canada,40.271667,-79.226944
Metech 102 Coal Mine,United States,US & Canada,37.706389,-82.998611
Mettiki General Coal Mine,United States,US & Canada,39.26,-79.4275
Michael Powellton Deep Mine,United States,US & Canada,37.799895,-81.673174
Mid Port Strip Mine,United States,US & Canada,40.738889,-76.124722
Mid Valley Bank Coal Mine,United States,US & Canada,40.825,-76.358056
Mine #15 Coal Mine,United States,US & Canada,37.536049,-82.598179
Mine #1A Coal Mine,United States,US & Canada,36.844692,-83.22581
Mine #28 Coal Mine,United States,US & Canada,37.343611,-82.5425
Mine #3 Coal Mine,United States,US & Canada,36.635833,-83.803333
Mine #4 Coal Mine,United States,US & Canada,37.549722,-82.4075
Mine #4 Coal Mine (AL),United States,US & Canada,33.332,-87.3222
Mine #5 Coal Mine,United States,US & Canada,36.755833,-83.951667
Mine 78 Coal Mine,United States,US & Canada,40.005933,-79.078913
Mine No. 1,United States,US & Canada,40.005833,-78.955
Mine No. 1 (IL),United States,US & Canada,38.171111,-88.601667
Mine No. 1 (VA),United States,US & Canada,37.025556,-82.314167
Mine No. 1 (WV),United States,US & Canada,37.388611,-81.268889
Mine No. 2,United States,US & Canada,34.789444,-85.687778
Mine No. 2 (VA),United States,US & Canada,37.190556,-82.151111
Mine No. 2 (WV),United States,US & Canada,37.334444,-81.688056
Mine No. 3,United States,US & Canada,37.334722,-81.687778
Mine No. 32,United States,US & Canada,37.328611,-81.6875
Mine No. 39,United States,US & Canada,37.280237,-81.637185
Mine No. 43,United States,US & Canada,37.395556,-81.473889
Mine No. 5,United States,US & Canada,37.319444,-82.289444
Mine No. 5,United States,US & Canada,37.025225,-82.856922
Mine No. 6,United States,US & Canada,38.160556,-81.7625
Minway No. 1 Coal Mine,United States,US & Canada,37.757754,-82.111779
Mon Valley Coal Mine,United States,US & Canada,40.2584,-79.905779
Monongalia County Mine,United States,US & Canada,39.711525,-80.294098
Morgan Camp Mine,United States,US & Canada,38.745175,-80.046265
Morris Ridge Strip Mine,United States,US & Canada,40.804167,-76.408056
Mountain Top Anthracite Mine,United States,US & Canada,41.1375,-75.873333
Mountain View Mine,United States,US & Canada,39.186102,-79.380941
Mountaineer #1 Mine,United States,US & Canada,39.8825,-79.004167
Mountaineer II Coal Mine,United States,US & Canada,37.91,-81.8
Mountaineer Pocahontas No. 1 Coal Mine,United States,US & Canada,38.036594,-80.645712
Mt. Carmel Coal Mine,United States,US & Canada,40.807481,-76.37935
Muddy Bridge Coal Mine,United States,US & Canada,37.743889,-81.771389
Murry Creek Surface Mine,United States,US & Canada,33.196942,-86.942593
Mustang Stripping Mine,United States,US & Canada,40.815,-76.478333
N & L Slope Mine,United States,US & Canada,40.766389,-76.648611
Narley Coal Mine,United States,US & Canada,33.724167,-86.910833
Navajo Coal Mine,United States,US & Canada,36.57,-108.52
NEV #1 Coal Mine,United States,US & Canada,36.872778,-82.856667
Newhall Surface Mine No. 2,United States,US & Canada,37.288611,-81.625833
No. 1 Coal Mine,United States,US & Canada,37.409167,-81.545833
No. 1 Coal Mine (Coalton),United States,US & Canada,37.448611,-82.651944
No. 1 Strip Mine,United States,US & Canada,39.399722,-79.175
No. 1 Strip Mine (D&L),United States,US & Canada,39.358333,-79.125
No. 1 Strip Mine (G&S),United States,US & Canada,39.584722,-78.969722
No. 1 Stripping Mine,United States,US & Canada,40.758333,-76.632778
No. 1 Surface Mine (MD),United States,US & Canada,39.5,-79.058333
No. 1 Surface Mine (WV),United States,US & Canada,38.026667,-80.666667
No. 11 Mine,United States,US & Canada,37.043889,-82.260833
No. 13 Slope Mine,United States,US & Canada,40.778333,-76.647222
No. 2 Coal Mine,United States,US & Canada,37.349167,-82.002222
No. 2 Coal Mine (Foresight),United States,US & Canada,37.058889,-82.720556
No. 2 Coal Mine (Metelectric),United States,US & Canada,37.504167,-82.632222
No. 2 Coal Mine (New Age Mining),United States,US & Canada,37.534167,-82.222778
No. 2 Contour & Auger Coal Mine,United States,US & Canada,37.572033,-81.56971
No. 2 Gas Coal Mine,United States,US & Canada,37.6562,-81.861038
No. 26 Strip Coal Mine,United States,US & Canada,36.971021,-82.658175
No. 3 Mine,United States,US & Canada,37.468611,-82.034167
No. 4 (KY) Mine,United States,US & Canada,37.304444,-82.316111
No. 4 Coal Mine,United States,US & Canada,37.306645,-82.316705
No. 4 Coal Mine (AL),United States,US & Canada,33.332,-87.3222
No. 4 Mine,United States,US & Canada,37.156389,-82.885278
No. 4 Mine (Trump),United States,US & Canada,37.390278,-82.404444
No. 5 Mine,United States,US & Canada,37.570556,-82.659167
No. 5 Vein Coal Mine,United States,US & Canada,40.587222,-76.45
No. 57 Coal Mine,United States,US & Canada,37.464722,-81.48
No. 6 Mine,United States,US & Canada,37.512778,-82.717778
No. 7 Coal Mine,United States,US & Canada,33.327229,-87.33412
No. 7 Coal Mine (AB&J),United States,US & Canada,37.375833,-82.2175
No. 7 Operation Mine,United States,US & Canada,41.208333,-75.983056
No. 77 Coal Mine,United States,US & Canada,37.026195,-83.118811
Noble Coal Mine #2,United States,US & Canada,37.345,-83.137778
North Antelope Rochelle Coal Mine,United States,US & Canada,43.566667,-105.283333
North Eagle Mine,United States,US & Canada,38.154167,-81.559722
North Fork Coal Mine,United States,US & Canada,40.126944,-79.061389
North Surface Coal Mine,United States,US & Canada,37.795,-82.154722
Oak Grove Mine,United States,US & Canada,33.495278,-87.140556
Oaktown Fuels Coal Mine No. 1,United States,US & Canada,38.874125,-87.429362
